text,upvotes,downvotes,student_id,comment_id
Here is a comment by student #2375 for the class with id #007692. I give it 3 difficulty and 1 quality.,0,2,2375,20641
Here is a comment by student #3301 for the class with id #007694. I give it 5 difficulty and 3 quality.,5,2,3301,20642
Here is a comment by student #1663 for the class with id #007694. I give it 1 difficulty and 1 quality.,3,0,1663,20643
Here is a comment by student #1762 for the class with id #007694. I give it 2 difficulty and 5 quality.,0,0,1762,20644
Here is a comment by student #2054 for the class with id #007694. I give it 1 difficulty and 2 quality.,8,0,2054,20645
Here is a comment by student #1931 for the class with id #007694. I give it 5 difficulty and 2 quality.,8,0,1931,20646
Here is a comment by student #3482 for the class with id #007694. I give it 3 difficulty and 5 quality.,2,0,3482,20647
Here is a comment by student #1912 for the class with id #007694. I give it 5 difficulty and 5 quality.,2,0,1912,20648
Here is a comment by student #2933 for the class with id #007694. I give it 4 difficulty and 2 quality.,5,0,2933,20649
Here is a comment by student #3212 for the class with id #007694. I give it 1 difficulty and 4 quality.,5,0,3212,20650
Here is a comment by student #1452 for the class with id #007694. I give it 2 difficulty and 4 quality.,0,0,1452,20651
Here is a comment by student #1385 for the class with id #007694. I give it 1 difficulty and 1 quality.,8,1,1385,20652
Here is a comment by student #2342 for the class with id #007694. I give it 2 difficulty and 4 quality.,0,1,2342,20653
Here is a comment by student #2163 for the class with id #007694. I give it 5 difficulty and 3 quality.,0,0,2163,20654
Here is a comment by student #2964 for the class with id #007694. I give it 1 difficulty and 4 quality.,6,0,2964,20655
Here is a comment by student #3166 for the class with id #007694. I give it 1 difficulty and 4 quality.,3,0,3166,20656
Here is a comment by student #1986 for the class with id #007694. I give it 1 difficulty and 1 quality.,7,0,1986,20657
Here is a comment by student #2875 for the class with id #007694. I give it 2 difficulty and 1 quality.,0,0,2875,20658
Here is a comment by student #2586 for the class with id #007694. I give it 3 difficulty and 4 quality.,0,0,2586,20659
Here is a comment by student #2438 for the class with id #007694. I give it 2 difficulty and 4 quality.,7,0,2438,20660
Here is a comment by student #1838 for the class with id #007694. I give it 2 difficulty and 1 quality.,0,0,1838,20661
Here is a comment by student #2262 for the class with id #007695. I give it 3 difficulty and 1 quality.,7,0,2262,20662
Here is a comment by student #3012 for the class with id #007695. I give it 3 difficulty and 3 quality.,7,0,3012,20663
Here is a comment by student #3972 for the class with id #007695. I give it 2 difficulty and 4 quality.,1,2,3972,20664
Here is a comment by student #3112 for the class with id #007695. I give it 5 difficulty and 4 quality.,3,0,3112,20665
Here is a comment by student #3452 for the class with id #007695. I give it 2 difficulty and 2 quality.,0,1,3452,20666
Here is a comment by student #2590 for the class with id #007695. I give it 3 difficulty and 4 quality.,3,0,2590,20667
Here is a comment by student #3382 for the class with id #007695. I give it 2 difficulty and 5 quality.,0,0,3382,20668
Here is a comment by student #1571 for the class with id #007695. I give it 1 difficulty and 4 quality.,3,1,1571,20669
Here is a comment by student #2313 for the class with id #007695. I give it 2 difficulty and 4 quality.,0,0,2313,20670
Here is a comment by student #2571 for the class with id #007695. I give it 5 difficulty and 4 quality.,8,2,2571,20671
Here is a comment by student #2833 for the class with id #007695. I give it 1 difficulty and 1 quality.,0,0,2833,20672
Here is a comment by student #3633 for the class with id #007695. I give it 5 difficulty and 2 quality.,2,0,3633,20673
Here is a comment by student #3885 for the class with id #007695. I give it 5 difficulty and 1 quality.,8,0,3885,20674
Here is a comment by student #2163 for the class with id #007695. I give it 4 difficulty and 4 quality.,3,2,2163,20675
Here is a comment by student #2173 for the class with id #007695. I give it 1 difficulty and 2 quality.,6,0,2173,20676
Here is a comment by student #1355 for the class with id #007695. I give it 2 difficulty and 2 quality.,3,0,1355,20677
Here is a comment by student #1134 for the class with id #007695. I give it 1 difficulty and 2 quality.,2,0,1134,20678
Here is a comment by student #1806 for the class with id #007695. I give it 2 difficulty and 2 quality.,3,2,1806,20679
Here is a comment by student #2547 for the class with id #007695. I give it 4 difficulty and 2 quality.,5,1,2547,20680
Here is a comment by student #3946 for the class with id #007695. I give it 5 difficulty and 5 quality.,0,0,3946,20681
Here is a comment by student #3097 for the class with id #007695. I give it 2 difficulty and 1 quality.,0,0,3097,20682
Here is a comment by student #3776 for the class with id #007695. I give it 1 difficulty and 1 quality.,0,0,3776,20683
Here is a comment by student #1645 for the class with id #007695. I give it 2 difficulty and 4 quality.,3,0,1645,20684
Here is a comment by student #2521 for the class with id #022156. I give it 5 difficulty and 5 quality.,0,0,2521,20685
Here is a comment by student #1581 for the class with id #022156. I give it 4 difficulty and 1 quality.,3,0,1581,20686
Here is a comment by student #2343 for the class with id #022156. I give it 1 difficulty and 2 quality.,3,0,2343,20687
Here is a comment by student #1914 for the class with id #022156. I give it 5 difficulty and 3 quality.,5,0,1914,20688
Here is a comment by student #3734 for the class with id #022156. I give it 1 difficulty and 5 quality.,0,0,3734,20689
Here is a comment by student #3086 for the class with id #022156. I give it 1 difficulty and 1 quality.,0,1,3086,20690
Here is a comment by student #1496 for the class with id #022156. I give it 3 difficulty and 2 quality.,2,0,1496,20691
Here is a comment by student #1267 for the class with id #022156. I give it 2 difficulty and 1 quality.,3,0,1267,20692
Here is a comment by student #1840 for the class with id #007696. I give it 4 difficulty and 1 quality.,6,1,1840,20693
Here is a comment by student #1461 for the class with id #007696. I give it 5 difficulty and 5 quality.,3,0,1461,20694
Here is a comment by student #1162 for the class with id #007696. I give it 1 difficulty and 2 quality.,3,0,1162,20695
Here is a comment by student #3572 for the class with id #007696. I give it 4 difficulty and 1 quality.,2,0,3572,20696
Here is a comment by student #3744 for the class with id #007696. I give it 3 difficulty and 2 quality.,0,0,3744,20697
Here is a comment by student #3503 for the class with id #007696. I give it 3 difficulty and 4 quality.,0,0,3503,20698
Here is a comment by student #2822 for the class with id #007696. I give it 2 difficulty and 2 quality.,1,0,2822,20699
Here is a comment by student #1213 for the class with id #007696. I give it 5 difficulty and 1 quality.,3,0,1213,20700
Here is a comment by student #2271 for the class with id #007696. I give it 1 difficulty and 5 quality.,4,2,2271,20701
Here is a comment by student #3465 for the class with id #007696. I give it 2 difficulty and 5 quality.,6,0,3465,20702
Here is a comment by student #2235 for the class with id #007696. I give it 3 difficulty and 5 quality.,1,1,2235,20703
Here is a comment by student #2825 for the class with id #007696. I give it 1 difficulty and 2 quality.,0,0,2825,20704
Here is a comment by student #3842 for the class with id #007696. I give it 1 difficulty and 5 quality.,0,0,3842,20705
Here is a comment by student #2055 for the class with id #007696. I give it 4 difficulty and 2 quality.,0,0,2055,20706
Here is a comment by student #2076 for the class with id #007696. I give it 5 difficulty and 4 quality.,4,0,2076,20707
Here is a comment by student #2303 for the class with id #007696. I give it 3 difficulty and 4 quality.,0,0,2303,20708
Here is a comment by student #1793 for the class with id #007696. I give it 5 difficulty and 4 quality.,5,0,1793,20709
Here is a comment by student #3815 for the class with id #007696. I give it 4 difficulty and 1 quality.,0,0,3815,20710
Here is a comment by student #3166 for the class with id #007696. I give it 5 difficulty and 3 quality.,5,0,3166,20711
Here is a comment by student #2013 for the class with id #007696. I give it 3 difficulty and 3 quality.,0,0,2013,20712
Here is a comment by student #3297 for the class with id #007696. I give it 5 difficulty and 2 quality.,1,0,3297,20713
Here is a comment by student #3915 for the class with id #007696. I give it 4 difficulty and 1 quality.,1,0,3915,20714
Here is a comment by student #1977 for the class with id #007696. I give it 2 difficulty and 3 quality.,8,0,1977,20715
Here is a comment by student #2606 for the class with id #007696. I give it 4 difficulty and 4 quality.,0,0,2606,20716
Here is a comment by student #2517 for the class with id #007696. I give it 5 difficulty and 4 quality.,4,0,2517,20717
Here is a comment by student #1266 for the class with id #007696. I give it 5 difficulty and 5 quality.,0,0,1266,20718
Here is a comment by student #1006 for the class with id #007696. I give it 2 difficulty and 4 quality.,0,0,1006,20719
Here is a comment by student #1045 for the class with id #007696. I give it 5 difficulty and 5 quality.,4,1,1045,20720
Here is a comment by student #1228 for the class with id #007696. I give it 5 difficulty and 3 quality.,3,0,1228,20721
Here is a comment by student #3087 for the class with id #007696. I give it 4 difficulty and 2 quality.,0,0,3087,20722
Here is a comment by student #3146 for the class with id #007696. I give it 3 difficulty and 3 quality.,0,2,3146,20723
Here is a comment by student #2247 for the class with id #007696. I give it 3 difficulty and 5 quality.,0,0,2247,20724
Here is a comment by student #1786 for the class with id #007696. I give it 2 difficulty and 1 quality.,0,0,1786,20725
Here is a comment by student #1181 for the class with id #022124. I give it 4 difficulty and 5 quality.,6,0,1181,20726
Here is a comment by student #3711 for the class with id #022124. I give it 3 difficulty and 4 quality.,0,0,3711,20727
Here is a comment by student #2773 for the class with id #022124. I give it 2 difficulty and 5 quality.,0,0,2773,20728
Here is a comment by student #3261 for the class with id #022124. I give it 4 difficulty and 4 quality.,0,2,3261,20729
Here is a comment by student #2152 for the class with id #022124. I give it 4 difficulty and 5 quality.,7,0,2152,20730
Here is a comment by student #3632 for the class with id #022124. I give it 2 difficulty and 4 quality.,6,0,3632,20731
Here is a comment by student #1444 for the class with id #022124. I give it 5 difficulty and 4 quality.,0,0,1444,20732
Here is a comment by student #3805 for the class with id #022124. I give it 4 difficulty and 3 quality.,0,1,3805,20733
Here is a comment by student #2984 for the class with id #022124. I give it 4 difficulty and 2 quality.,1,0,2984,20734
